"Distrito";"Candidato";"Partido";"Votos";"Porcentaje";"Candidatos";"Electo";""
"8";"63. CRISTOBAL MARDONES DIAZ";"PH";"0";"0,00%";NA;""
"8";"64. DORIS GONZALEZ LEMUNAO";"IND-PH";"0";"0,00%";NA;""
"8";"65. MARIA JOSE LEIVA JOPIA";"PEV";"0";"0,00%";NA;""
"8";"66. PABLO VIDAL ROJAS";"RD";"0";"0,00%";NA;""
"8";"67. MARCELA SANDOVAL OSORIO";"RD";"0";"0,00%";NA;""
"8";"68. VALDEMAR  SANHUEZA YEVENES";"UPA";"0";"0,00%";NA;""
"8";"69. MAURICIO ALVAREZ SEPULVEDA";"UPA";"0";"0,00%";NA;""
"8";"70. PAOLA  MARCELLI ASTUDILLO";"UPA";"0";"0,00%";NA;""
"8";"71. ANA MARIA MOLINA VILLARREAL";"UPA";"0";"0,00%";NA;""
"8";"72. JUAN HERNANDEZ MARTINEZ";"UPA";"0";"0,00%";NA;""
"8";"73. SILVIO  RIVERA DURAN";"UPA";"0";"0,00%";NA;""
"8";"74. VICTOR  ITURRIETA RIOS";"UPA";"0";"0,00%";NA;""
"8";"75. MARIA EUGENIA PARRA TORO";"UPA";"0";"0,00%";NA;""
"8";"76. MACARENA  PARRA PARRA";"UPA";"0";"0,00%";NA;""
"8";"77. ANDRES SANTANDER ORTEGA";"PSCH";"0";"0,00%";NA;""
"8";"78. GABRIELA CARRASCO TOBAR";"PSCH";"0";"0,00%";NA;""
"8";"79. PEPE AUTH STEWART";"IND-PRSD";"0";"0,00%";NA;""
"8";"80. MARCELA GEOVANNA CONCHA VILLANUEVA";"IND-PRSD";"0";"0,00%";NA;""
"8";"81. ALEJANDRO ZISIS DRINBERG";"IND-PPD";"0";"0,00%";NA;""
"8";"82. MIRIAM DEL CARMEN BAZAEZ GUERRA";"PPD";"0";"0,00%";NA;""
"8";"83. LORENA PIZARRO SIERRA";"PCCH";"0";"0,00%";NA;""
"8";"84. CARMEN HERTZ CADIZ";"PCCH";"0";"0,00%";NA;""
